file_id,time,cell_id,d1,d2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big,pop
203,52,13215,12288,2864,20637,1760,32400,2219,24619,704,pico
203,52,13217,4192,6224,40184,22536,32400,2544,46645,20352,nano
203,52,13219,15072,13104,31072,12408,32400,2304,34848,13536,ultra
203,52,13225,22352,22720,34040,13368,32400,1064,28787,3984,pico
203,52,13227,24704,18656,28824,9320,32400,859,25344,7040,pico
203,52,13229,24240,32800,42629,25813,32416,3683,34920,13136,ultra
203,52,13230,8160,13296,22608,9984,32416,2072,22291,0,pico
203,52,13235,5328,5504,37501,19752,32400,3427,42621,10208,ultra
203,52,13241,25824,32944,35931,19280,32400,1229,29136,992,pico
203,52,13243,10160,14736,37144,18008,32416,2371,38205,12352,ultra
203,52,13244,12784,20448,31432,11635,32400,1400,35669,15728,ultra
203,52,13245,18384,25040,42533,25971,32432,4117,42328,18736,nano
203,52,13249,20368,28576,36152,19619,32384,779,28747,4992,pico
203,52,13251,25088,25408,34715,18096,32400,4096,29403,2064,pico
203,52,13258,6848,4192,39765,19315,32400,1901,36128,8576,ultra
203,52,13259,25920,22048,38053,20683,32416,1936,38035,9792,ultra
203,52,13260,18864,26176,26771,9389,32400,520,23080,5408,pico
203,52,13264,4240,1392,33645,19453,32400,17104,22285,4368,synecho
203,52,13266,23056,19472,37141,19211,32400,1792,34645,13312,ultra
203,52,13268,18192,28016,28989,11733,32400,2576,23973,1664,pico
203,52,13269,19184,12480,34981,17845,32416,856,39896,14016,ultra
203,52,13270,7072,1472,25413,10571,32416,3184,35936,5616,pico
203,52,13272,8656,1984,13768,0,32400,2488,12528,6096,pico
203,52,13276,9968,976,38107,24608,32416,2267,42037,15360,nano
203,52,13277,23424,21120,31701,11920,32416,1200,41088,15168,ultra
203,52,13278,33616,24256,33928,19491,32400,1880,29760,2080,pico
203,52,13279,15472,15344,35709,18549,32400,21765,22312,5184,synecho
203,52,13280,6160,944,31251,7699,32384,11781,15389,0,synecho
203,52,13281,22352,17072,31677,13467,32400,976,31877,4336,pico
203,52,13282,5856,11904,43461,26048,32400,1501,40219,16480,nano
203,52,13283,14768,9072,41160,23893,32416,4312,37376,15936,ultra
203,52,13285,15568,23536,38248,20843,32416,17051,23080,6368,synecho
203,52,13287,26576,18080,36080,22245,32416,21984,28648,6368,synecho
203,52,13290,7792,9680,38152,22269,32400,16288,26547,480,synecho
203,52,13308,25536,34656,40429,22845,32416,3096,20965,0,pico
203,52,13310,18112,27536,33560,14651,32400,2467,33211,14432,ultra
203,52,13312,7760,7024,43973,25187,32400,2115,44379,19712,nano
203,52,13315,13408,7760,33965,16597,32400,1635,34976,14160,ultra
203,52,13317,19120,24624,31640,14307,32400,1576,18280,8736,pico
203,52,13321,27936,26224,38051,21067,32400,7763,34189,7888,ultra
203,52,13322,10608,14144,40163,23429,32416,1581,41272,12864,nano
203,52,13323,24992,18272,31123,9912,32400,2037,28568,10208,pico
203,52,13327,34048,38112,47813,29584,32416,7533,54389,25936,nano
203,52,13328,22912,27056,35848,18851,32400,3677,34725,8624,ultra
203,52,13330,21088,22304,34171,16717,32400,1952,25176,6464,pico
203,52,13333,22752,23648,33925,14413,32400,3173,22864,6416,pico
203,52,13334,20048,13696,31835,13779,32400,1832,39304,14096,ultra
203,52,13342,12592,9616,38867,22003,32400,19240,23056,3952,synecho
203,52,13343,13920,20832,31525,15549,32416,27949,26768,1152,synecho
203,52,13345,5552,5120,40989,23941,32400,1968,45931,17728,nano
203,52,13353,17344,19408,36475,17571,32400,1965,36093,3952,ultra
203,52,13360,24240,29168,41893,24099,32400,1277,40280,18496,nano
203,52,13361,20304,29968,27907,11648,32416,2827,21469,2864,pico
203,52,13371,17936,26384,33877,16667,32400,4747,31421,9616,pico
203,53,13377,4448,2640,17211,2448,32416,2811,19099,0,pico
203,53,13378,24000,29344,31792,11925,32384,333,24669,752,pico
203,53,13379,24480,34160,34627,19435,32416,15371,21568,6896,synecho
203,53,13380,10160,12688,39232,22189,32416,1805,40571,17616,nano
203,53,13387,6096,15520,35301,15379,32416,2136,39805,10592,ultra
203,53,13393,21232,25680,34880,18715,32400,2037,36867,7152,ultra
203,53,13394,20240,27136,34600,18083,32400,1376,31349,3024,pico
203,53,13395,19952,23904,29467,10907,32400,1648,31005,5104,pico
203,53,13396,4784,3440,42091,26096,32400,1029,44589,14848,nano
203,53,13400,7792,8784,38576,14157,32400,2104,36147,13584,ultra
203,53,13401,19152,27520,34189,16712,32416,1891,25976,9088,pico
203,53,13402,24528,21120,30653,10035,32400,2981,33632,7200,pico
203,53,13403,6992,11424,41763,24760,32400,1677,44347,19520,nano
203,53,13404,27056,19856,33195,13787,32400,2032,36677,8688,ultra
203,53,13408,17376,18384,29301,11349,32400,565,27723,10176,pico
203,53,13409,12480,9568,37037,37272,32416,2059,14859,7184,pico
203,53,13413,15760,21536,40416,22888,32416,19624,24264,0,synecho
203,53,13414,5104,3744,38072,19213,32400,1696,45301,14208,nano
203,53,13417,5216,10704,40189,22549,32400,27437,30003,12816,synecho
203,53,13420,5120,208,14973,3221,32400,5565,16341,0,synecho
203,53,13422,27696,32000,40195,25472,32416,2456,25776,32,pico
203,53,13423,24288,19824,28587,9325,32416,472,23088,0,pico
203,53,13424,19152,28592,30544,14091,32400,11125,17443,944,synecho
203,53,13428,28912,20368,31459,14813,32400,1011,28080,5312,pico
203,53,13431,33552,29024,52712,35501,32400,2965,44691,19648,nano
203,53,13433,14608,24464,26189,10232,32400,10139,19051,0,synecho
203,53,13435,6432,16256,40947,25067,32400,2989,41339,10320,ultra
203,53,13437,6512,11824,35824,17917,32416,2120,42432,15280,nano
203,53,13445,19872,27424,31904,12419,32400,1827,31131,7728,pico
203,53,13446,14160,22400,39619,23739,32416,2861,42019,15280,nano
203,53,13450,24944,23360,32821,14357,32416,13669,19475,0,synecho
203,53,13463,27472,23600,31832,12453,32400,0,21184,2448,pico
203,53,13464,23264,31840,34016,17720,32400,1749,26696,1616,pico
203,53,13465,19792,23456,35531,17043,32400,2021,32005,6672,pico
203,53,13466,7952,10336,41429,24237,32416,3403,37219,11376,ultra
203,53,13467,7360,3328,35256,17333,32400,1981,43085,19392,nano
203,53,13477,4416,8960,42947,25680,32416,1453,43368,17776,nano
203,53,13478,23552,16384,37784,20504,32416,1757,37917,14768,ultra
203,53,13479,8544,1072,20288,733,32400,1669,14880,0,pico
203,53,13480,27264,20656,44088,26563,32400,1120,48067,23584,nano
203,53,13481,28768,20208,35165,17101,32400,5565,21437,432,synecho
203,53,13483,6736,5264,39072,21541,32416,22672,25083,4832,synecho
203,53,13485,33360,30496,41291,26208,32416,3029,31832,10560,ultra
203,53,13486,12784,15952,19261,2315,32400,5989,6288,0,synecho
203,53,13487,23344,26400,31843,12555,32400,1357,15869,4768,pico
203,53,13492,7712,15264,39997,22957,32400,1397,40416,10128,ultra
203,53,13500,21152,21328,36424,16656,32400,1797,35085,12320,ultra
203,53,13502,16256,20112,22261,8277,32400,10040,16208,2208,synecho
203,53,13504,13168,8496,40648,23741,32400,2613,39965,15408,nano
203,53,13505,24864,33408,34643,16112,32400,1717,29888,8208,pico
203,53,13507,32832,24288,34640,15067,32400,160,26867,4032,pico
203,53,13508,4704,6352,33437,14648,32400,16653,16536,0,synecho
203,53,13514,12384,19904,32323,13163,32400,1491,40704,12016,ultra
203,53,13515,25168,18096,32373,13587,32400,2248,31344,6112,pico
203,53,13516,21792,25280,39635,20003,32400,2720,37179,10416,ultra
203,53,13520,8112,1568,15128,192,32400,1685,37629,13728,pico
203,53,13522,36224,26672,35893,22477,32416,1221,20080,8192,pico
203,53,13523,4624,12592,32741,13517,32400,3109,42075,15664,ultra
203,53,13526,7760,6816,39555,23765,32400,2683,45520,17248,nano
203,53,13529,27392,18896,26120,14949,32400,2419,20456,0,pico
203,53,13532,6928,8288,44864,29011,32416,6179,45800,17712,nano
203,53,13533,30736,26656,44560,26557,32400,1403,35285,12816,ultra
203,53,13534,20432,22720,40168,21619,32400,3419,32443,7600,ultra
203,53,13535,9120,7248,15013,1661,32400,1475,12376,0,pico
203,54,13537,19472,9424,41227,24920,32400,1477,40912,20064,nano
203,54,13538,24928,34016,38219,23157,32400,2611,26947,7680,pico
203,54,13539,25408,26512,36659,18379,32400,4765,30384,720,pico
203,54,13542,22112,14384,46587,27461,32400,3133,43347,18240,nano
203,54,13546,21312,23904,35861,16339,32416,1096,34061,7056,ultra
203,54,13548,22368,30736,34629,14448,32400,944,26581,11680,pico
203,54,13549,19040,27200,36395,21416,32400,1923,33085,9920,ultra
203,54,13551,28608,19872,29584,11464,32400,1048,21949,0,pico
203,54,13562,15232,14560,49672,32019,32416,2709,42859,15104,nano
203,54,13563,4032,768,36101,19813,32416,24317,33067,9728,synecho
203,54,13564,21664,25248,36536,15928,32400,1731,35781,13296,ultra
203,54,13566,33264,24304,33816,16456,32416,2504,30459,0,pico
203,54,13567,36128,25824,41973,25731,32416,819,29496,2960,pico
203,54,13568,16224,25392,40283,24272,32400,4027,35845,11088,ultra
203,54,13570,22256,23184,34448,14739,32400,2349,33035,8384,ultra
203,54,13571,14608,17696,35152,16683,32400,13624,15736,2800,synecho
203,54,13572,5456,8256,34885,15325,32400,1123,43701,19248,nano
203,54,13581,31584,23024,33456,14995,32400,1693,26979,8912,pico
203,54,13582,18928,28224,26216,10149,32400,1600,24669,0,pico
203,54,13583,8672,4336,39208,26224,32400,1920,44859,16720,nano
203,54,13585,37056,29184,39493,18685,32400,2699,26261,6624,pico
203,54,13588,4800,3616,41123,25523,32400,3699,36413,10144,ultra
203,54,13589,29776,21792,33424,15960,32400,1560,30019,3040,pico
203,54,13592,5632,8080,41421,22768,32416,1813,42989,13792,nano
203,54,13593,30400,21216,33317,13443,32400,2331,31872,10320,ultra
203,54,13601,16560,25856,30251,12259,32400,1520,29768,7808,pico
203,54,13602,24432,33264,35845,19376,32400,933,27389,4400,pico
203,54,13607,6608,2992,23963,16251,32400,11397,22869,0,synecho
203,54,13608,34960,36336,46840,26544,32400,1867,37051,13312,nano
203,54,13609,38544,31632,43603,26189,32400,1341,30605,7856,ultra
203,54,13611,5456,10768,41632,24688,32416,1896,43176,15184,nano
203,54,13612,6416,15408,35077,19608,32400,1685,34141,10352,ultra
203,54,13618,24448,26320,33027,15784,32400,13293,13173,2992,synecho
203,54,13622,26624,17392,34784,16707,32400,1899,30709,6640,pico
203,54,13628,6672,6912,33677,14701,32400,864,46736,22592,nano
203,54,13630,16512,13056,20131,4552,32416,8267,11472,0,synecho
203,54,13632,22816,13856,34059,15792,32400,600,39099,16784,ultra
203,54,13636,30672,40288,42701,26531,32400,1733,31219,7856,ultra
203,54,13638,22784,28768,57576,43909,32432,9779,63280,36256,nano
203,54,13639,24672,25072,34736,15269,32400,2715,28067,2256,pico
203,54,13643,29104,21984,33291,12989,32400,1344,28469,13792,pico
203,54,13647,4896,2192,39635,21208,32400,2171,40547,17328,nano
203,54,13650,22240,28672,31285,12195,32400,1685,24179,9936,pico
203,54,13655,21536,24624,35835,17709,32416,1907,32840,8448,ultra
203,54,13656,10672,912,38685,20267,32416,2661,44181,17872,nano
203,54,13658,8576,2608,27645,12579,32416,845,36664,11984,ultra
203,54,13663,4976,5792,39339,23595,32416,2525,36827,7680,ultra
203,54,13666,22336,31984,30195,14696,32416,1693,27088,7632,pico
203,54,13667,29792,21296,30280,10405,32400,2181,25651,7232,pico
203,54,13669,6576,2176,10453,0,32400,1949,12056,1296,pico
203,54,13670,7728,624,23507,6667,32416,2997,15797,0,pico
203,54,13677,20560,28752,35048,17851,32416,2032,29213,8688,pico
203,54,13683,5008,6784,34875,18384,32416,19637,22008,128,synecho
203,54,13684,26736,18096,29955,9808,32400,3083,30765,1200,pico
203,54,13686,16464,24224,33424,16912,32432,10805,12744,0,synecho
203,54,13693,22160,13600,32264,15704,32400,6120,12973,0,synecho
203,54,13696,30896,25344,37944,20688,32416,2189,36464,9808,ultra
203,54,13697,21744,27744,35475,16219,32400,2112,31203,9504,ultra
203,54,13699,4672,1408,37741,22637,32400,1517,34963,10000,ultra
203,54,13701,29968,20240,28979,16843,32400,664,24739,4176,pico
203,54,13703,3952,6112,30304,15920,32416,23131,16595,5072,synecho
203,54,13707,15088,22832,49032,32197,32416,1992,46499,16304,nano
203,54,13708,28592,19472,33941,14595,32400,1829,26088,6064,pico
203,54,13710,8656,6800,43739,28253,32400,1888,40853,14480,nano
203,54,13711,6752,12592,36104,19501,32400,2848,39112,10528,ultra
203,54,13714,27120,22320,31619,13448,32384,189,19896,9344,pico
203,54,13717,23456,29984,34099,13512,32400,3968,30429,8384,pico
203,54,13719,39504,31472,44664,26525,32400,1883,32597,8816,ultra
203,54,13720,9280,3072,39056,22416,32400,1992,47688,22080,nano
203,54,13723,19472,23600,36216,16739,32416,1848,31768,4080,pico
203,54,13726,7232,10832,34357,17760,32400,2712,39320,6544,ultra
203,54,13727,20784,24528,33157,12795,32400,1101,32397,4352,pico
203,54,13731,8480,6128,24267,6525,32400,14976,18067,2768,synecho
203,54,13733,31104,25200,39333,22920,32432,1992,25909,1712,pico
203,54,13735,24832,22800,37099,19645,32432,781,39771,17760,nano
203,54,13751,18624,16288,37389,18605,32416,1643,39163,17648,nano
203,54,13761,27152,20816,33448,13496,32400,800,32459,11008,ultra
203,54,13766,28448,24400,43488,25333,32400,2200,18357,0,pico
203,54,13769,19824,27824,27797,9749,32400,1565,22328,6816,pico
203,54,13771,7408,6480,40621,23920,32400,2397,45661,18064,nano
203,54,13774,31072,23264,37709,25024,32400,1597,26373,5008,pico
203,54,13778,29136,21360,49885,32664,32400,3971,43269,17840,nano
203,54,13784,4368,4512,36008,18288,32400,1392,39864,16080,ultra
203,54,13792,27920,24384,34320,12987,32400,1197,33893,6656,ultra
203,54,13793,5696,14256,43443,25224,32400,2197,42483,17216,nano
203,54,13795,9152,9888,21224,3107,32400,5016,6680,1888,synecho
203,54,13802,22144,30416,31515,11685,32416,0,22661,464,pico
203,54,13804,6512,8096,36299,17971,32400,1603,47227,20448,nano
203,54,13808,18864,22384,31091,14243,32416,13021,18741,1680,synecho
203,54,13809,27984,29840,41221,22739,32400,1925,30243,4432,pico
203,54,13811,36384,32928,45389,26357,32416,1877,31392,6048,ultra
203,54,13813,24736,31728,34565,17104,32400,1317,26627,5632,pico
203,54,13814,4336,7312,39336,21168,32416,3797,39339,16928,nano
203,54,13820,4944,13888,40557,22629,32416,25973,27749,13152,synecho
203,54,13823,24464,28736,34645,16611,32400,1995,27635,9936,pico
203,54,13824,5488,4528,36760,21699,32416,11605,22347,0,synecho
203,54,13830,26560,18656,29688,10189,32400,1936,30469,7696,pico
203,54,13833,15440,14048,48712,33003,32400,4725,46648,19936,nano
203,54,13834,15312,24576,32592,15512,32400,1413,28005,6608,pico
203,54,13843,26720,33552,37997,16941,32400,2344,16411,544,pico
203,54,13847,21328,30896,28312,13613,32400,6181,8413,0,synecho
203,54,13851,7280,2192,35309,19027,32400,1597,39096,11312,ultra
203,54,13854,6992,7440,43005,25197,32400,845,43960,18656,nano
203,54,13860,21504,21088,51419,33955,32400,2216,45128,15888,nano
203,54,13861,24800,26512,33493,13280,32400,1811,29397,6560,pico
203,54,13862,4560,2048,39579,24773,32416,1661,45043,15888,nano
203,54,13867,24016,15312,26539,8144,32400,6341,12496,560,synecho
203,54,13871,7088,12208,42635,24581,32432,23493,27811,1664,synecho
203,54,13882,31760,24992,33909,17552,32400,3227,30579,12208,ultra
203,54,13883,11856,3184,32272,15432,32400,3811,41421,11888,ultra
203,54,13886,6560,4784,43299,25059,32416,3400,43435,14640,nano
203,54,13890,3728,96,17200,2755,32416,1149,16325,0,pico
203,54,13891,5632,2576,38408,23136,32400,1336,41565,19072,nano
203,54,13897,18512,25040,43477,24797,32400,2963,45016,12864,nano
203,54,13899,22496,17072,31917,13856,32400,5597,11253,1952,synecho
203,54,13903,22752,21536,30349,9331,32400,1560,33821,9888,ultra
203,54,13904,27120,22464,38517,19869,32416,1883,34784,6880,ultra
203,54,13907,31136,31488,47069,28600,32416,2576,33397,12560,ultra
203,54,13908,26704,22864,33984,16304,32400,3144,36491,11472,ultra
203,54,13914,29104,20176,34973,16211,32400,10451,19595,496,synecho
203,54,13916,23776,18816,34429,14043,32400,2131,34344,9776,ultra
203,54,13917,22704,28960,34528,19605,32400,2029,27152,6768,pico
203,54,13921,8624,896,27616,15829,32416,15459,23315,5856,synecho
203,54,13924,26384,22864,34355,14141,32416,1349,35307,12720,ultra
203,54,13925,13120,18096,52285,36144,32400,4275,54048,30208,nano
203,54,13930,27280,18208,33112,15995,32400,1429,33125,5440,pico
203,54,13932,7040,13424,27864,12667,32416,4160,44107,17936,ultra
203,54,13938,19552,20208,39187,22080,32400,1248,36037,12192,ultra
203,54,13942,12144,18608,35896,17211,32400,2027,38224,14000,ultra
203,54,13943,22928,22704,35981,20464,32400,17272,20053,2336,synecho
203,54,13945,4912,4320,29805,11187,32416,1371,15000,0,pico
203,54,13946,5904,7808,37283,20309,32416,2173,39475,12128,ultra
203,54,13947,7488,17184,40627,22453,32400,1405,41312,14400,nano
203,54,13949,18304,15600,37587,19117,32416,1069,40307,11600,ultra
203,54,13951,17312,20992,25125,4936,32384,1715,25701,7936,pico
203,54,13952,10816,5328,26413,6864,32416,3477,14083,8288,pico
203,54,13953,22512,27392,36197,17365,32400,2240,37987,13280,ultra
203,54,13959,32416,25424,34739,14616,32400,1163,26957,4336,pico
203,54,13960,5120,8640,37485,21357,32400,1693,34725,8384,ultra
203,54,13961,8128,9296,39688,20883,32400,2109,44885,21056,nano
203,54,13968,16352,24112,35245,18789,32400,13469,19637,0,synecho
203,54,13969,15264,17920,46408,27955,32400,2141,33880,7776,ultra
203,54,13970,32128,24976,40891,26203,32400,1413,34701,7744,ultra
203,54,13972,13072,20528,33848,17605,32416,12589,18507,0,synecho
203,54,13973,11392,10448,37128,19683,32400,2997,41339,12816,ultra
203,54,13974,30208,22160,40605,25581,32400,312,34456,6368,ultra
203,54,13976,5024,1872,37312,19616,32400,3125,44048,17664,nano
203,54,13977,13024,11168,44195,26941,32416,1539,44688,18016,nano
203,54,13981,24256,22336,35776,17171,32416,2277,31869,13520,ultra
203,54,13986,22560,18048,36371,19213,32400,3485,37859,16144,ultra
203,54,13992,5152,12192,33853,18011,32400,1523,38448,11456,ultra
203,54,13994,6944,10368,40944,24587,32400,1051,38923,13600,ultra
203,54,13995,20880,27024,28693,9189,32400,656,25467,6112,pico
203,54,13997,21408,23072,29443,11472,32400,1043,29773,10032,pico
203,54,14000,35024,26432,37168,18712,32400,1515,31131,5760,pico
203,54,14001,23392,31568,37147,23544,32400,1605,28805,672,pico
203,54,14002,23248,29216,30771,12581,32400,757,27691,1920,pico
203,54,14006,8144,9264,36107,20677,32400,12757,17045,0,synecho
203,54,14014,14896,23408,34117,17923,32416,11197,15005,3888,synecho
203,54,14023,4736,10528,39667,22016,32400,25493,26603,12304,synecho
203,54,14025,14208,17008,31925,14573,32416,1907,15413,0,pico
203,54,14026,6448,7200,39205,21387,32416,2875,45923,19552,nano
203,54,14031,4512,6128,40616,23571,32400,2995,38691,8064,ultra
203,54,14032,8768,11552,42635,24173,32400,3512,35267,9456,ultra
203,54,14034,5024,10640,37941,21077,32400,1832,37941,8304,ultra
203,54,14035,11200,14672,36739,18720,32416,3099,34893,8032,ultra
203,54,14036,8176,3712,30885,15165,32400,11291,21563,576,synecho
203,54,14039,7488,5696,39456,22024,32416,1288,46499,17840,nano
203,54,14042,29984,23552,32173,19552,32400,2157,31069,7472,pico
203,54,14044,32160,24352,44808,27059,32416,2312,43037,12032,nano
203,54,14054,19680,26128,37992,20075,32400,1661,37752,5344,ultra
203,55,14060,13904,4288,13656,1040,32400,944,17093,1872,pico
203,55,14066,28432,20000,35531,18384,32416,1325,38011,16112,ultra
203,55,14067,17024,21024,36083,19715,32416,1981,35997,14000,ultra
203,55,14074,9648,7104,41728,23275,32400,1635,42317,13616,nano
203,55,14076,12416,21536,32517,15725,32400,3277,27571,6048,pico
203,55,14081,27184,29776,37144,19421,32384,3459,27115,7968,pico
203,55,14082,13936,22096,35536,15669,32400,2059,34475,9152,ultra
203,55,14084,19296,25024,32848,13643,32400,1456,33861,12656,ultra
203,55,14085,33280,25152,36725,17952,32400,1840,32301,6992,ultra
203,55,14087,22048,28432,33757,15669,32400,677,27192,4224,pico
203,55,14089,7856,3952,11656,0,32432,2067,19869,0,pico
203,55,14090,24000,30064,33859,15096,32400,1296,24245,10192,pico
203,55,14092,34240,30624,44336,24640,32416,885,40893,16192,nano
203,55,14093,4976,4864,22043,8093,32400,9717,15741,0,synecho
203,55,14098,5984,8704,42381,26875,32432,36403,40963,14256,synecho
203,55,14103,24352,14640,30677,12923,32400,1352,36024,14160,ultra
203,55,14105,26336,25184,38683,22259,32400,2557,27285,4912,pico
203,55,14107,4816,9920,42029,25283,32400,1963,44064,16320,nano
203,55,14108,4928,1072,12784,0,32400,2016,12389,0,pico
203,55,14110,15520,16032,41483,22912,32400,3304,39840,10064,ultra
203,55,14114,6080,9968,36552,20069,32400,2261,46560,17472,nano
203,55,14120,21104,14224,27400,6347,32400,2355,25853,5872,pico
203,55,14121,28544,20960,30387,11323,32400,2704,32563,9712,pico
203,55,14122,3536,2912,41571,24523,32416,5920,58821,31408,nano
203,55,14124,17552,22912,34429,17736,32400,5965,15597,0,synecho
203,55,14129,17168,23456,37837,17352,32400,2939,37509,8032,ultra
203,55,14141,28160,21376,38163,22677,32400,1299,39645,11440,ultra
203,55,14147,4848,12608,20560,5469,32416,22088,15755,7504,synecho
203,55,14149,5616,11104,36149,18432,32400,1493,39451,10992,ultra
203,55,14153,21520,27216,31683,16085,32416,8968,19453,5552,synecho
203,55,14155,13984,23840,45776,28101,32416,928,37704,11360,ultra
203,55,14159,20304,16416,45275,25715,32416,1080,42568,12784,nano
203,55,14171,20784,19952,31851,13363,32400,1419,31245,9744,pico
203,56,14182,10272,11296,46384,28163,32416,1928,43248,18768,nano
203,56,14183,6144,6944,44869,26112,32400,2011,46557,18848,nano
203,56,14184,18464,26400,37477,21629,32400,1440,30216,4736,pico
203,56,14192,21632,28288,36840,18803,32416,1384,27603,8144,pico
203,56,14194,27664,21440,30909,13179,32400,1139,32285,7728,pico
203,56,14196,32768,36608,43648,23723,32400,1789,34477,9088,ultra
203,56,14199,33520,41840,46395,28939,32416,1752,41763,15488,nano
203,56,14201,6528,6480,37688,20024,32400,1853,39571,13728,ultra
203,56,14208,6032,13088,32659,15008,32416,1779,37024,9472,ultra
203,56,14209,24448,15488,35659,22203,32400,16683,23139,3728,synecho
203,56,14213,27040,19984,30475,9584,32400,2299,32131,7328,pico
203,56,14217,26176,19152,32171,13392,32400,11899,10907,0,synecho
203,56,14219,5104,12672,35763,21008,32416,18533,22571,336,synecho
203,56,14222,15680,13216,38261,19741,32400,3037,40736,11552,ultra
203,56,14225,18624,19808,31792,12525,32432,2093,25859,4448,pico
203,56,14227,4640,9760,35232,17957,32400,1032,35515,13840,ultra
203,56,14229,13232,7056,40595,23939,32400,3491,41957,11296,ultra
203,56,14230,6608,5152,37541,22245,32416,21043,25512,0,synecho
203,56,14231,13824,20544,52563,34891,32416,6040,44216,16528,nano
203,56,14232,10608,10720,14480,448,32400,2211,16429,0,pico
203,56,14233,7008,4288,38971,20563,32400,2397,44461,17520,nano
203,56,14236,15712,22864,31837,14696,32400,5547,12488,0,synecho
203,56,14237,4368,12928,41856,23803,32432,1736,43245,16000,nano
203,56,14249,21040,24016,37923,20397,32400,3477,28472,6400,pico
203,56,14250,15648,6384,33669,16451,32384,14264,21029,0,synecho
203,56,14257,13984,20672,52979,35776,32400,5611,48701,21744,nano
203,56,14263,15792,7552,27669,14261,32400,7011,19824,4240,synecho
203,56,14265,10688,11312,40075,21269,32400,4141,39203,12752,ultra
203,56,14266,11920,16608,43912,25952,32400,1379,35840,7920,ultra
203,56,14267,24576,20464,31696,17496,32400,10203,12424,0,synecho
203,56,14269,5296,944,37536,19272,32400,1816,41907,16288,nano
203,56,14270,32480,25600,39568,22051,32400,1747,31907,12000,ultra
203,56,14271,29200,26480,37275,20499,32416,2213,28131,11392,pico
203,56,14272,9088,15648,46211,27099,32432,2355,27413,7392,ultra
203,56,14273,7872,4608,41059,20080,32400,1725,40523,12624,ultra
203,56,14275,23392,28720,35488,17960,32400,776,27768,11632,pico
203,56,14279,5744,9760,32960,17685,32416,13144,19443,0,synecho
203,56,14281,6960,8608,13205,4485,32416,2173,19120,0,pico
203,56,14287,5232,2000,39459,21419,32400,4205,41539,14688,nano
203,56,14291,24032,14368,30493,12499,32416,16037,11064,3616,synecho
203,56,14292,6336,496,21400,2365,32400,1349,24579,1712,pico
203,56,14293,16720,23424,32488,14448,32400,1448,31128,2336,pico
203,56,14300,19744,20304,40197,21989,32400,1787,34429,14016,ultra
203,56,14301,14048,10752,37165,18488,32432,1216,38771,16480,ultra
203,56,14303,6864,9200,40528,22096,32432,1184,37904,10144,ultra
203,56,14308,22480,28080,36584,19528,32400,3147,25160,3216,pico
203,56,14311,3008,11392,37053,19773,32400,1331,34539,15312,ultra
203,56,14312,23536,21216,30696,13264,32400,7403,22576,0,synecho
203,56,14313,6768,5232,37725,23149,32416,15579,19952,7488,synecho
203,56,14317,24608,25600,37208,18192,32400,1952,33301,7392,ultra
203,56,14322,4560,1392,38984,23387,32416,19797,28944,6816,synecho
203,56,14323,19408,22352,31744,10283,32400,2013,31157,128,pico
203,56,14324,10800,2528,36045,22533,32400,1517,38600,11856,ultra
203,56,14330,6032,4480,22040,9933,32400,1416,35739,11024,pico
203,56,14338,22032,21792,31027,13125,32400,2357,26645,352,pico
203,56,14339,30512,22960,34280,19056,32400,1656,26805,0,pico
203,56,14340,33232,36544,45227,26019,32416,1445,33261,12176,ultra
203,56,14341,11344,10880,35416,16672,32400,2107,41475,14016,ultra
203,56,14347,23952,31568,33955,18936,32416,1547,25181,2176,pico
203,56,14350,23856,30848,34917,17301,32400,2544,23925,7616,pico
203,56,14353,6752,5616,40259,25824,32416,3317,43640,15776,nano
203,56,14356,18816,17552,50568,32595,32416,4333,45429,15632,nano
203,56,14357,25904,16112,33507,12419,32416,1821,31296,4992,pico
203,56,14358,26736,31760,36211,18923,32400,1365,25264,9696,pico
203,56,14359,6288,15280,43805,24859,32400,176,43659,17344,nano
203,56,14361,8320,11376,12733,611,32400,2331,12611,7472,pico
203,56,14362,15792,24096,38925,21560,32400,1136,34539,9568,ultra
203,56,14366,4528,816,38096,22584,32400,15789,24987,0,synecho
203,56,14370,18800,27680,32347,15525,32400,1936,25485,3760,pico
203,56,14375,29952,24160,32864,14141,32400,1712,22565,3856,pico
203,56,14377,5856,8048,27939,13683,32416,16200,23896,0,synecho
203,56,14380,24832,28112,34709,17512,32400,459,32928,3872,pico
203,56,14385,6512,2864,38915,22733,32400,1048,42581,13136,nano
203,56,14386,17888,20880,31979,15240,32400,4211,12568,6848,pico
203,56,14389,12256,17184,31112,16317,32400,12867,13619,0,synecho
203,56,14390,18432,11376,35117,18533,32400,1483,33008,5360,pico
203,56,14396,26368,29440,35389,17603,32400,2259,32131,7456,pico
203,56,14398,24624,25824,33224,12461,32400,3485,29747,7920,pico
203,56,14400,8448,9424,43208,24763,32400,2069,45317,16976,nano
203,56,14402,13296,4768,34165,16907,32400,725,43456,19072,nano
203,56,14404,17072,19072,36445,16955,32400,1291,34381,7552,ultra
203,56,14407,7488,15696,44813,27429,32400,1435,43005,16608,nano
203,56,14412,19872,18384,35584,18445,32400,12365,13803,0,synecho
203,56,14413,35920,37616,53544,36899,32416,2952,26909,224,pico
203,56,14418,19296,16768,39541,22352,32416,10408,18520,0,synecho
203,56,14426,13824,7968,40011,21237,32400,3941,39232,14000,ultra
